VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,TIMEZONE,MMSI,SOL_DATE,END_OF_LOCKAGE,Unnamed: 0,DELAY_MINS,SEQ_NO
INNOVATOR (TOW 76X35),1244544,U,1,2023-09-19 19:51:00,CST,,2023-09-19 21:03:00,2023-09-19 21:22:00,422.0,72.0,-
HUGH S MONSTED (TOW),1151737,D,2,2023-09-19 19:33:00,CST,,2023-09-19 20:15:00,2023-09-19 21:02:00,423.0,42.0,-
LOUIE LEONE,1247315,U,2,2023-09-19 19:29:00,CST,,2023-09-19 19:30:00,2023-09-19 20:14:00,424.0,1.0,-
JOSEPH ALFRED DEVALL,1236564,U,3,2023-09-19 17:40:00,CST,,2023-09-19 18:22:00,2023-09-19 18:45:00,425.0,42.0,-
RODNEY HAGEBOLS,1325577,U,2,2023-09-19 17:36:00,CST,,2023-09-19 18:01:00,2023-09-19 18:17:00,426.0,25.0,-
JERIS AUTHEMENT,1252182,U,2,2023-09-19 17:20:00,CST,,2023-09-19 17:21:00,2023-09-19 17:56:00,427.0,1.0,-
SEA BULL (TOW 1979),610470,D,1,2023-09-19 15:51:00,CST,,2023-09-19 16:48:00,2023-09-19 17:03:00,428.0,57.0,-
MARY BURKE LILES (TOW),1075425,D,2,2023-09-19 15:45:00,CST,,2023-09-19 15:50:00,2023-09-19 16:48:00,429.0,5.0,-
CHRISTINE (TOW 2004),1165438,U,2,2023-09-19 14:49:00,CST,,2023-09-19 15:05:00,2023-09-19 15:49:00,430.0,16.0,-
MISS KELLY,638361,D,1,2023-09-19 13:14:00,CST,,2023-09-19 14:42:00,2023-09-19 15:04:00,431.0,88.0,-
MIKE MITCHELL,624349,U,6,2023-09-19 13:01:00,CST,,2023-09-19 13:34:00,2023-09-19 14:41:00,432.0,33.0,-
CAPT. KIRK COLLETTI,1213534,D,2,2023-09-19 12:29:00,CST,,2023-09-19 13:11:00,2023-09-19 13:33:00,433.0,42.0,-
CLARK TODD (TOW 2014) 81X30,1255497,D,2,2023-09-19 12:11:00,CST,,2023-09-19 12:20:00,2023-09-19 13:06:00,434.0,9.0,-
PARKER JAMES (TOW 72' X 30'),1276020,U,6,2023-09-19 10:38:00,CST,,2023-09-19 11:38:00,2023-09-19 12:19:00,435.0,60.0,-
TIM SCOTT,1253090,U,2,2023-09-19 10:33:00,CST,,2023-09-19 11:11:00,2023-09-19 11:33:00,436.0,38.0,-
BEN STRAFUSS,1243634,U,2,2023-09-19 10:25:00,CST,,2023-09-19 10:26:00,2023-09-19 11:06:00,437.0,1.0,-
LYDIA  (TOW 1994) 79X28,1028379,D,2,2023-09-19 09:07:00,CST,,2023-09-19 09:28:00,2023-09-19 10:04:00,438.0,21.0,-
JAIME DEVALL (TOW),612327,D,2,2023-09-19 08:00:00,CST,,2023-09-19 08:56:00,2023-09-19 09:23:00,439.0,56.0,-
MISS CHRISTY,634736,D,1,2023-09-19 07:18:00,CST,,2023-09-19 08:55:00,2023-09-19 09:14:00,440.0,97.0,-
RAY S (TOW 2017),1282990,D,2,2023-09-19 07:03:00,CST,,2023-09-19 08:12:00,2023-09-19 08:50:00,441.0,69.0,-
ROGER WILLIAMSON,1263519,U,2,2023-09-19 07:16:00,CST,,2023-09-19 07:53:00,2023-09-19 08:11:00,442.0,37.0,-
MON TA (TOW 70X24) 2012,1237633,U,6,2023-09-19 05:43:00,CST,,2023-09-19 07:35:00,2023-09-19 07:48:00,443.0,112.0,-
JANICE TYSON (TOW 96X30 ),1181048,U,2,2023-09-19 05:00:00,CST,,2023-09-19 07:08:00,2023-09-19 07:30:00,444.0,128.0,-
EUGENIE J HUGER (TOW 2012),1242009,U,6,2023-09-19 04:42:00,CST,,2023-09-19 06:26:00,2023-09-19 07:03:00,445.0,104.0,-
HALLIE T,1270439,D,6,2023-09-19 04:53:00,CST,,2023-09-19 05:53:00,2023-09-19 06:25:00,446.0,60.0,-
HOWARD BLANK (TOW 86X32),1221426,D,2,2023-09-19 04:50:00,CST,,2023-09-19 05:31:00,2023-09-19 05:52:00,447.0,41.0,-
STEVE RICHOUX (TOW),568988,D,6,2023-09-19 04:04:00,CST,,2023-09-19 04:54:00,2023-09-19 05:30:00,448.0,50.0,-
INDEPENDENCE,586238,D,1,2023-09-19 03:10:00,CST,,2023-09-19 04:36:00,2023-09-19 04:53:00,449.0,86.0,-
WILLIAM  (TOW 2009) 70X30,1222437,U,2,2023-09-19 03:30:00,CST,,2023-09-19 04:00:00,2023-09-19 04:35:00,450.0,30.0,-
DRUE ARAMISE,1307051,U,3,2023-09-19 02:25:00,CST,,2023-09-19 03:10:00,2023-09-19 03:59:00,451.0,45.0,-
CHARLES E MARTIN (TOW),1107227,D,2,2023-09-19 02:11:00,CST,,2023-09-19 02:12:00,2023-09-19 03:09:00,452.0,1.0,-
SYDNEY ANN (TOW),1184206,U,2,2023-09-18 19:44:00,CST,,2023-09-18 22:38:00,2023-09-18 23:12:00,453.0,174.0,-
CITATION (TOW),1217083,D,3,2023-09-18 21:06:00,CST,,2023-09-18 22:08:00,2023-09-18 22:37:00,454.0,62.0,-
BEAU BLESSEY (TOW),1093857,D,2,2023-09-18 19:22:00,CST,,2023-09-18 21:45:00,2023-09-18 22:07:00,455.0,143.0,-
LESTER FULFER (TOW 2018),1278758,D,2,2023-09-18 18:39:00,CST,,2023-09-18 21:17:00,2023-09-18 21:44:00,456.0,158.0,-
DARIAN ALEXANDRA (TOW 2019),1269031,D,3,2023-09-18 18:20:00,CST,,2023-09-18 20:36:00,2023-09-18 21:16:00,457.0,136.0,-
GALVESTON (TOW 76X35),1216091,D,2,2023-09-18 16:21:00,CST,,2023-09-18 20:03:00,2023-09-18 20:35:00,458.0,222.0,-
SYDNEE TAYLOR (TOW),1191691,U,1,2023-09-18 19:05:00,CST,,2023-09-18 19:38:00,2023-09-18 20:02:00,459.0,33.0,-
AL CENAC,1316302,U,3,2023-09-18 16:02:00,CST,,2023-09-18 19:13:00,2023-09-18 19:37:00,460.0,191.0,-
CAPT. KIRK COLLETTI,1213534,U,1,2023-09-18 18:38:00,CST,,2023-09-18 18:39:00,2023-09-18 19:12:00,461.0,1.0,-
JEFF KINDL (TOW 2016) 86X35,1266571,D,4,2023-09-18 15:38:00,CST,,2023-09-18 17:46:00,2023-09-18 18:26:00,462.0,128.0,-
ADDISON FAITH,1308502,U,2,2023-09-18 15:00:00,CST,,2023-09-18 16:57:00,2023-09-18 17:45:00,463.0,117.0,-
RISEN SAVIOUR (TOW),1191228,D,6,2023-09-18 14:17:00,CST,,2023-09-18 16:01:00,2023-09-18 16:56:00,464.0,104.0,-
EMILY WEBBER,1276027,U,2,2023-09-18 14:04:00,CST,,2023-09-18 15:36:00,2023-09-18 15:56:00,465.0,92.0,-
KYLE SMITH,1308580,U,3,2023-09-18 13:50:00,CST,,2023-09-18 15:02:00,2023-09-18 15:31:00,466.0,72.0,-
BRONCO,1327838,U,2,2023-09-18 13:47:00,CST,,2023-09-18 14:42:00,2023-09-18 14:57:00,467.0,55.0,-
SAN MARCOS (TOW 1012),1242397,U,2,2023-09-18 13:44:00,CST,,2023-09-18 13:45:00,2023-09-18 14:37:00,468.0,1.0,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,U,2,2023-09-18 13:20:00,CST,,2023-09-18 13:28:00,2023-09-18 13:40:00,469.0,8.0,-
JACKIE (TOW 2005),1171264,U,2,2023-09-18 12:45:00,CST,,2023-09-18 12:46:00,2023-09-18 13:23:00,470.0,1.0,-
JOHN W STONE (TOW),602406,U,1,2023-09-26 06:01:00,CST,,,,471.0,81.0,
RANDOLPH C,1261475,U,3,2023-09-26 05:57:00,CST,,2023-09-26 06:20:00,2023-09-26 06:57:00,472.0,23.0,-
LAT GONSOULIN (TOW 2012),1237082,D,3,2023-09-26 05:24:00,CST,,2023-09-26 05:39:00,2023-09-26 06:05:00,473.0,15.0,-
DELACROIX,1256869,D,1,2023-09-26 04:04:00,CST,,2023-09-26 04:20:00,2023-09-26 04:43:00,474.0,16.0,-
AMERICAN CENTURY (TOW 2015),1261315,U,2,2023-09-26 02:28:00,CST,,2023-09-26 03:25:00,2023-09-26 03:55:00,475.0,57.0,-
MICHELLE GOLDING,1258033,D,2,2023-09-26 02:07:00,CST,,2023-09-26 02:56:00,2023-09-26 03:16:00,476.0,49.0,-
BORN AGAIN (TOW),562776,D,6,2023-09-26 00:49:00,CST,,2023-09-26 02:29:00,2023-09-26 02:54:00,477.0,100.0,-
FATHER PAT (TOW 2011) 76X35,1237423,D,6,2023-09-26 00:35:00,CST,,2023-09-26 02:00:00,2023-09-26 02:26:00,478.0,85.0,-
NICHOLAS (TOW 2014) 65X28,1251897,D,5,2023-09-26 00:05:00,CST,,2023-09-26 01:35:00,2023-09-26 01:57:00,479.0,90.0,-
M L CROCHET (TOW),1044982,D,1,2023-09-26 00:02:00,CST,,2023-09-26 01:11:00,2023-09-26 01:31:00,480.0,69.0,-
MISS GENEVIEVE,1276019,U,2,2023-09-25 23:44:00,CST,,2023-09-26 00:43:00,2023-09-26 01:05:00,481.0,59.0,-
KING,1301093,U,2,2023-09-25 22:53:00,CST,,2023-09-26 00:24:00,2023-09-26 00:41:00,482.0,91.0,-
MIA KELLEY ( TOW ),1188649,U,2,2023-09-25 22:47:00,CST,,2023-09-26 00:02:00,2023-09-26 00:22:00,483.0,75.0,-
JANIS ELIZABETH (TOW) 72X32,1292294,U,2,2023-09-25 22:40:00,CST,,2023-09-25 23:29:00,2023-09-25 23:58:00,484.0,49.0,-
KAREN ANN,1250289,D,1,2023-09-25 22:35:00,CST,,2023-09-25 22:49:00,2023-09-25 23:16:00,485.0,14.0,-
MAGNOLIA (TOW 2014),1252791,U,2,2023-09-25 21:54:00,CST,,2023-09-25 22:13:00,2023-09-25 22:38:00,486.0,19.0,-
ENTERPRISE,1247595,U,2,2023-09-25 20:50:00,CST,,2023-09-25 21:04:00,2023-09-25 21:30:00,487.0,14.0,-
RED RIVER (TOW 2013) 78X34,1247072,U,2,2023-09-25 17:40:00,CST,,2023-09-25 17:43:00,2023-09-25 18:22:00,488.0,3.0,-
BRONCO,1327838,D,2,2023-09-25 14:46:00,CST,,2023-09-25 17:16:00,2023-09-25 17:42:00,489.0,150.0,-
JOCK  (TOW 2000)  86X30,1101550,D,2,2023-09-25 12:56:00,CST,,2023-09-25 16:43:00,2023-09-25 17:15:00,490.0,227.0,-
JAMES S DAVISON (TOW 86X32),1211188,D,2,2023-09-25 12:21:00,CST,,2023-09-25 16:26:00,2023-09-25 16:42:00,491.0,245.0,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,D,2,2023-09-25 12:07:00,CST,,2023-09-25 16:05:00,2023-09-25 16:25:00,492.0,238.0,-
RAY CHIEF TONEY (TOW 2015),1265939,D,2,2023-09-25 10:49:00,CST,,2023-09-25 15:30:00,2023-09-25 16:04:00,493.0,281.0,-
BRYCE MORGAN,1277320,D,2,2023-09-25 10:48:00,CST,,2023-09-25 15:05:00,2023-09-25 15:29:00,494.0,257.0,-
POINT A LA HACHE,1265682,D,2,2023-09-25 10:33:00,CST,,2023-09-25 14:13:00,2023-09-25 15:04:00,495.0,220.0,-
GEORGE W BANTA (TOW),266928,U,6,2023-09-25 11:45:00,CST,,2023-09-25 13:42:00,2023-09-25 14:12:00,496.0,117.0,-
LYDIA  (TOW 1994) 79X28,1028379,U,2,2023-09-25 09:35:00,CST,,2023-09-25 13:16:00,2023-09-25 13:41:00,497.0,221.0,-
LESLIE (TOW 73X31),1218576,U,6,2023-09-25 08:09:00,CST,,2023-09-25 12:39:00,2023-09-25 13:15:00,498.0,270.0,-
JOHN W STONE (TOW),602406,D,1,2023-09-25 09:34:00,CST,,2023-09-25 12:11:00,2023-09-25 12:38:00,499.0,157.0,-
SOUTHERN BELLE  (TOW),516701,D,6,2023-09-25 09:28:00,CST,,2023-09-25 11:40:00,2023-09-25 12:10:00,500.0,132.0,-
CHAD DOUGLAS,1304256,D,2,2023-09-25 08:19:00,CST,,2023-09-25 11:12:00,2023-09-25 11:39:00,501.0,173.0,-
AL CENAC,1316302,D,6,2023-09-25 08:16:00,CST,,2023-09-25 10:30:00,2023-09-25 11:11:00,502.0,134.0,-
PIERRE BILLIOT,1296760,D,2,2023-09-25 07:57:00,CST,,2023-09-25 09:59:00,2023-09-25 10:29:00,503.0,122.0,-
MISS GABRIELLA,1265914,U,2,2023-09-25 07:49:00,CST,,2023-09-25 09:32:00,2023-09-25 09:58:00,504.0,103.0,-
CAPT TIMMY,628797,U,4,2023-09-25 06:42:00,CST,,2023-09-25 09:14:00,2023-09-25 09:31:00,505.0,152.0,-
BOB DEERE (TOW 2008) 81X30,1215931,U,2,2023-09-25 06:39:00,CST,,2023-09-25 08:55:00,2023-09-25 09:13:00,506.0,136.0,-
INDEPENDENCE,586238,U,4,2023-09-25 06:34:00,CST,,2023-09-25 08:40:00,2023-09-25 08:54:00,507.0,126.0,-
ALLIE BROOKE DEVALL,1214852,U,3,2023-09-25 06:08:00,CST,,2023-09-25 08:07:00,2023-09-25 08:39:00,508.0,119.0,-
EUGENIE J HUGER (TOW 2012),1242009,D,4,2023-09-25 06:31:00,CST,,2023-09-25 07:34:00,2023-09-25 08:06:00,509.0,63.0,-
STEVE ALLEY,1322117,D,6,2023-09-25 06:11:00,CST,,2023-09-25 07:03:00,2023-09-25 07:33:00,510.0,52.0,-
MIKE BECHTOLD,586008,D,6,2023-09-25 05:32:00,CST,,2023-09-25 06:15:00,2023-09-25 07:02:00,511.0,43.0,-
TAMPA (TOW 2012),1240073,U,1,2023-09-25 03:39:00,CST,,2023-09-25 03:42:00,2023-09-25 04:09:00,512.0,3.0,-
ALMA GRACE,1321735,U,1,2023-09-25 02:17:00,CST,,2023-09-25 03:14:00,2023-09-25 03:26:00,513.0,57.0,-
CHARLES E MARTIN (TOW),1107227,U,2,2023-09-25 02:08:00,CST,,2023-09-25 02:30:00,2023-09-25 03:12:00,514.0,22.0,-
WILTON LEBOEUF (TOW),647866,D,1,2023-09-25 01:34:00,CST,,2023-09-25 01:42:00,2023-09-25 02:05:00,515.0,8.0,-
"NEIL MARTIN (TOW, 72'X30')",1254922,U,6,2023-09-25 00:02:00,CST,,2023-09-25 00:50:00,2023-09-25 01:34:00,516.0,48.0,-
DRUE ARAMISE,1307051,D,5,2023-09-24 23:43:00,CST,,2023-09-25 00:10:00,2023-09-25 00:37:00,517.0,27.0,-
F LOGAN (TOW),571495,U,1,2023-09-24 15:28:00,CST,,2023-09-24 23:35:00,2023-09-24 23:56:00,518.0,487.0,-
KEVIN ALLEN,1273624,D,3,2023-09-24 22:30:00,CST,,2023-09-24 22:48:00,2023-09-24 23:18:00,519.0,18.0,-
SUSAN J GUNDLACH (TOW 2013),1242010,U,2,2023-09-24 20:51:00,CST,,2023-09-24 21:15:00,2023-09-24 21:42:00,520.0,24.0,-
BRIAN O DANIELS ( TOW ),1198960,U,2,2023-09-24 18:54:00,CST,,2023-09-24 20:46:00,2023-09-24 21:08:00,521.0,112.0,-
ST CHARLES (TOW)76X35,1230767,U,4,2023-09-24 18:40:00,CST,,2023-09-24 20:07:00,2023-09-24 20:41:00,522.0,87.0,-
SACRED HEART (TOW 73X28),1203067,U,6,2023-09-24 18:26:00,CST,,2023-09-24 19:19:00,2023-09-24 19:53:00,523.0,53.0,-
JANE ANN BLESSEY (TOW),1111657,U,2,2023-09-24 16:38:00,CST,,2023-09-24 18:27:00,2023-09-24 18:53:00,524.0,109.0,-
MADELINE ( TOW 2008 ),1209145,U,2,2023-09-24 16:39:00,CST,,2023-09-24 18:04:00,2023-09-24 18:23:00,525.0,85.0,-
DANNY OCKMAN,644041,U,6,2023-09-24 16:26:00,CST,,2023-09-24 17:37:00,2023-09-24 18:03:00,526.0,71.0,-
NOLAN RHODES (TOW 2014) 83X34,1251937,U,2,2023-09-24 15:51:00,CST,,2023-09-24 16:49:00,2023-09-24 17:36:00,527.0,58.0,-
KYLE SMITH,1308580,D,3,2023-09-24 15:20:00,CST,,2023-09-24 16:19:00,2023-09-24 16:47:00,528.0,59.0,-
LILLIANNE D,1301272,D,2,2023-09-24 15:19:00,CST,,2023-09-24 15:20:00,2023-09-24 16:18:00,529.0,1.0,-
ANGELLE (TOW 56X22),616510,U,0,2023-09-24 12:46:00,CST,,2023-09-24 12:47:00,2023-09-24 12:51:00,530.0,1.0,-
BUD SONIER (TOW),1217771,D,2,2023-09-24 12:08:00,CST,,2023-09-24 12:25:00,2023-09-24 12:46:00,531.0,17.0,-
VELMA C (TOW),1090026,U,4,2023-09-24 11:40:00,CST,,2023-09-24 11:55:00,2023-09-24 12:24:00,532.0,15.0,-
MICHELE GONSOULIN ( TOW ),1194788,U,2,2023-09-24 10:48:00,CST,,2023-09-24 11:17:00,2023-09-24 11:54:00,533.0,29.0,-
MISS KELLY,638361,U,1,2023-09-24 10:47:00,CST,,2023-09-24 10:49:00,2023-09-24 11:16:00,534.0,2.0,-
MARTIN CAPTAIN ( TOW 52X20 ),557601,U,0,2023-09-24 10:30:00,CST,,2023-09-24 10:44:00,2023-09-24 10:48:00,535.0,14.0,-
FRITZ BLESSEY (TOW 2006) 82X30,1181185,D,2,2023-09-24 08:50:00,CST,,2023-09-24 10:22:00,2023-09-24 10:43:00,536.0,92.0,-
REBOUND,286204,D,6,2023-09-24 08:25:00,CST,,2023-09-24 09:13:00,2023-09-24 10:21:00,537.0,48.0,-
MISS CHRISTY,634736,U,1,2023-09-24 06:45:00,CST,,2023-09-24 08:35:00,2023-09-24 09:12:00,538.0,110.0,-
EDWARD JONES JR (TOW 2011),1236733,U,2,2023-09-24 06:15:00,CST,,2023-09-24 08:00:00,2023-09-24 08:34:00,539.0,105.0,-
FRIO (TOW 2013) 85X35,1249711,D,2,2023-09-24 04:43:00,CST,,2023-09-24 07:26:00,2023-09-24 07:59:00,540.0,163.0,-
LAURENCE M GONSOULIN (TOW 2014,1252652,D,2,2023-09-24 04:41:00,CST,,2023-09-24 06:36:00,2023-09-24 07:25:00,541.0,115.0,-
ROY MICHAEL (TOW 2015) 75X30,1263752,U,2,2023-09-24 04:50:00,CST,,2023-09-24 05:55:00,2023-09-24 06:35:00,542.0,65.0,-
CALIFORNIA CHROME (TOW 2019),1292966,U,6,2023-09-24 02:55:00,CST,,2023-09-24 05:31:00,2023-09-24 05:54:00,543.0,156.0,-
JACK CENAC,1312482,U,1,2023-09-24 02:43:00,CST,,2023-09-24 05:10:00,2023-09-24 05:30:00,544.0,147.0,-
SID MOLLER (TOW 2009),1216426,U,2,2023-09-24 01:03:00,CST,,2023-09-24 04:11:00,2023-09-24 05:09:00,545.0,188.0,-
ELIZABETH PRINCE (TOW 2017),1278230,D,2,2023-09-24 02:02:00,CST,,2023-09-24 03:43:00,2023-09-24 04:10:00,546.0,101.0,-
INTRA RECOIL(TOW),533346,D,2,2023-09-23 23:33:00,CST,,2023-09-24 02:55:00,2023-09-24 03:42:00,547.0,202.0,-
TAMPA (TOW 2012),1240073,D,1,2023-09-23 22:33:00,CST,,2023-09-24 02:53:00,2023-09-24 03:40:00,548.0,260.0,-
JULIE GONSOULIN ( TOW 69X30 ),1194710,D,2,2023-09-23 22:10:00,CST,,2023-09-24 02:01:00,2023-09-24 02:52:00,549.0,231.0,-
GEORGE ROWE (TOW),912893,U,6,2023-09-23 21:46:00,CST,,2023-09-24 01:21:00,2023-09-24 02:00:00,550.0,215.0,-
MARK L DUPLANTIS,1209682,U,6,2023-09-23 22:42:00,CST,,2023-09-24 00:57:00,2023-09-24 01:20:00,551.0,135.0,-
CAPT JAMES (TOW 2015) 78X34,1259533,U,2,2023-09-23 22:07:00,CST,,2023-09-23 23:52:00,2023-09-24 00:56:00,552.0,105.0,-
MARIE  (TOW 2005),1171260,D,2,2023-09-23 14:31:00,CST,,2023-09-23 23:27:00,2023-09-23 23:51:00,553.0,536.0,-
ANITA EVE SHARP  (TOW 1985),680357,D,5,2023-09-23 21:37:00,CST,,2023-09-23 22:41:00,2023-09-23 23:26:00,554.0,64.0,-
RALPH C,1292862,U,2,2023-09-23 21:21:00,CST,,2023-09-23 22:04:00,2023-09-23 22:40:00,555.0,43.0,-
ANGELLE (TOW 56X22),616510,D,1,2023-09-23 20:16:00,CST,,2023-09-23 21:13:00,2023-09-23 22:03:00,556.0,57.0,-
WIDGEON (TOW 2008) 54X28,1225745,U,1,2023-09-23 20:07:00,CST,,2023-09-23 20:40:00,2023-09-23 21:12:00,557.0,33.0,-
JOSSET   (TOW 56X23),1116940,D,3,2023-09-23 19:16:00,CST,,2023-09-23 19:57:00,2023-09-23 20:39:00,558.0,41.0,-
WILSEY DUPRE (TOW 2010),1224664,D,2,2023-09-23 18:36:00,CST,,2023-09-23 19:08:00,2023-09-23 19:56:00,559.0,32.0,-
DUKE,1247420,U,3,2023-09-23 17:43:00,CST,,2023-09-23 18:41:00,2023-09-23 19:07:00,560.0,58.0,-
DIANE (TOW 2005),1176072,U,2,2023-09-23 16:14:00,CST,,2023-09-23 18:17:00,2023-09-23 18:40:00,561.0,123.0,-
VELMA C (TOW),1090026,D,4,2023-09-23 16:08:00,CST,,2023-09-23 17:24:00,2023-09-23 17:44:00,562.0,76.0,-
PHILIP (TOW 1995),1033117,D,2,2023-09-23 15:58:00,CST,,2023-09-23 17:04:00,2023-09-23 17:23:00,563.0,66.0,-
DECATUR (TOW),1163416,U,2,2023-09-23 16:02:00,CST,,2023-09-23 16:17:00,2023-09-23 16:29:00,564.0,15.0,-
CY,1166679,U,2,2023-09-23 14:56:00,CST,,2023-09-23 15:44:00,2023-09-23 16:04:00,565.0,48.0,-
EARL GONSOULIN,1050586,U,2,2023-09-23 14:01:00,CST,,2023-09-23 15:03:00,2023-09-23 15:24:00,566.0,62.0,-
PAT CENAC,1303152,U,3,2023-09-23 12:51:00,CST,,2023-09-23 14:35:00,2023-09-23 14:57:00,567.0,104.0,-
NICEVILLE (TOW 76X35 2009),1221092,D,2,2023-09-23 12:55:00,CST,,2023-09-23 13:42:00,2023-09-23 14:06:00,568.0,47.0,-
MISS GENEVIEVE,1276019,D,2,2023-09-23 12:43:00,CST,,2023-09-23 13:16:00,2023-09-23 13:31:00,569.0,33.0,-
MISS KIMBERLY,1333893,D,2,2023-10-13 05:19:00,CST,,,,570.0,108.0,
LEGACY (TOW 2012) 80X30,1240165,D,2,2023-10-13 05:15:00,CST,,2023-10-13 06:14:00,2023-10-13 06:42:00,571.0,59.0,-
ALLIE BROOKE DEVALL,1214852,D,2,2023-10-13 05:13:00,CST,,2023-10-13 05:40:00,2023-10-13 06:10:00,572.0,27.0,-
MISTER MAC (TOW 2015),1259042,U,2,2023-10-12 23:31:00,CST,,2023-10-13 01:45:00,2023-10-13 02:04:00,573.0,134.0,-
GEORGE ALLEN ,1236451,U,2,2023-10-12 20:00:00,CST,,2023-10-13 01:22:00,2023-10-13 01:42:00,574.0,322.0,-
BETH WILSON,1121373,U,2,2023-10-12 23:15:00,CST,,2023-10-13 00:58:00,2023-10-13 01:19:00,575.0,103.0,-
PAT CENAC,1303152,U,3,2023-10-12 22:55:00,CST,,2023-10-13 00:17:00,2023-10-13 00:53:00,576.0,82.0,-
CHAD DOUGLAS,1304256,D,2,2023-10-12 22:35:00,CST,,2023-10-12 23:40:00,2023-10-12 23:59:00,577.0,65.0,-
NICEVILLE (TOW 76X35 2009),1221092,U,2,2023-10-12 21:46:00,CST,,2023-10-12 22:57:00,2023-10-12 23:20:00,578.0,71.0,-
STEVE RICHOUX (TOW),568988,D,6,2023-10-12 21:05:00,CST,,2023-10-12 22:08:00,2023-10-12 22:43:00,579.0,63.0,-
KITTY (TOW 2000),1095430,U,2,2023-10-12 20:58:00,CST,,2023-10-12 21:20:00,2023-10-12 21:52:00,580.0,22.0,-
DANIELLE CHRISTINA,1278453,D,3,2023-10-12 17:39:00,CST,,2023-10-12 17:55:00,2023-10-12 18:32:00,581.0,16.0,-
MICHELLE GOLDING,1258033,D,2,2023-10-12 15:20:00,CST,,2023-10-12 15:30:00,2023-10-12 16:15:00,582.0,10.0,-
ST ROSE,1251866,U,2,2023-10-12 13:40:00,CST,,2023-10-12 14:10:00,2023-10-12 14:41:00,583.0,30.0,-
KAREN ANN,1250289,U,2,2023-10-12 13:29:00,CST,,2023-10-12 13:40:00,2023-10-12 14:05:00,584.0,11.0,-
RANDY J TROSCLAIR (TOW 2011),1237081,U,1,2023-10-12 13:00:00,CST,,2023-10-12 13:10:00,2023-10-12 13:34:00,585.0,10.0,-
VELMA C (TOW),1090026,U,4,2023-10-12 11:14:00,CST,,2023-10-12 12:32:00,2023-10-12 12:48:00,586.0,78.0,-
BILL RODGERS (TOW),649344,U,2,2023-10-12 09:47:00,CST,,2023-10-12 12:00:00,2023-10-12 12:24:00,587.0,133.0,-
LADY LOREN (TOW 77X29),1213455,D,1,2023-10-12 09:03:00,CST,,2023-10-12 11:10:00,2023-10-12 11:45:00,588.0,127.0,-
DUKE,1247420,D,3,2023-10-12 08:57:00,CST,,2023-10-12 10:45:00,2023-10-12 11:08:00,589.0,108.0,-
LAURA ELIZABETH (TOW),501262,D,2,2023-10-12 08:19:00,CST,,2023-10-12 10:07:00,2023-10-12 10:43:00,590.0,108.0,-
DANIELLE CHRISTINA,1278453,U,4,2023-10-12 08:13:00,CST,,2023-10-12 09:15:00,2023-10-12 09:52:00,591.0,62.0,-
ANITA EVE SHARP  (TOW 1985),680357,U,6,2023-10-12 07:34:00,CST,,2023-10-12 08:40:00,2023-10-12 09:12:00,592.0,66.0,-
DANIEL WISNER (85X30),1301802,U,2,2023-09-29 11:17:00,CST,,2023-09-29 12:12:00,2023-09-29 12:58:00,593.0,55.0,-
TIM TAUZIN (TOW 52X20),1048911,D,1,2023-09-29 10:21:00,CST,,2023-09-29 11:45:00,2023-09-29 12:11:00,594.0,84.0,-
MICHELLE GOLDING,1258033,U,2,2023-09-29 07:56:00,CST,,2023-09-29 11:18:00,2023-09-29 11:42:00,595.0,202.0,-
JAIME DEVALL (TOW),612327,U,2,2023-09-29 10:17:00,CST,,2023-09-29 10:22:00,2023-09-29 11:13:00,596.0,5.0,-
RIO GRANDE,1248275,U,1,2023-09-29 07:50:00,CST,,2023-09-29 10:21:00,2023-09-29 11:09:00,597.0,151.0,-
SYDNEY ANN (TOW),1184206,D,2,2023-09-29 08:41:00,CST,,2023-09-29 10:01:00,2023-09-29 10:20:00,598.0,80.0,-
WIDGEON (TOW 2008) 54X28,1225745,D,1,2023-09-29 07:18:00,CST,,2023-09-29 09:20:00,2023-09-29 09:56:00,599.0,122.0,-
GEORGE ROWE (TOW),912893,D,1,2023-09-29 06:39:00,CST,,2023-09-29 09:19:00,2023-09-29 09:54:00,600.0,160.0,-
FRANCES DIANE,1269033,D,2,2023-09-29 06:36:00,CST,,2023-09-29 08:27:00,2023-09-29 09:14:00,601.0,111.0,-
RANDY ECKSTEIN (TOW),1164181,U,6,2023-09-29 05:35:00,CST,,2023-09-29 07:42:00,2023-09-29 08:26:00,602.0,127.0,-
COCODRIE,1259043,D,2,2023-09-29 05:21:00,CST,,2023-09-29 07:20:00,2023-09-29 07:41:00,603.0,119.0,-
MISS LAUREN ELIZABETH (TOW),522677,D,2,2023-09-29 00:49:00,CST,,2023-09-29 06:17:00,2023-09-29 07:15:00,604.0,328.0,-
CITATION (TOW),1217083,U,3,2023-09-29 05:12:00,CST,,2023-09-29 06:03:00,2023-09-29 06:16:00,605.0,51.0,-
MIKE BECHTOLD,586008,U,6,2023-09-29 04:28:00,CST,,2023-09-29 05:33:00,2023-09-29 05:58:00,606.0,65.0,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,U,2,2023-09-29 04:25:00,CST,,2023-09-29 04:30:00,2023-09-29 05:32:00,607.0,5.0,-
