VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,TIMEZONE,MMSI,SOL_DATE,END_OF_LOCKAGE,Unnamed: 0,DELAY_MINS,SEQ_NO
NICHOLAS (TOW 2014) 65X28,1251897,U,4,2023-09-21 21:40:00,CST,,2023-09-22 01:50:00,2023-09-22 02:30:00,742.0,250.0,-
GEISMAR (TOW),0555297,U,1,2023-09-22 01:20:00,CST,,2023-09-22 01:40:00,2023-09-22 02:20:00,743.0,20.0,-
TAMPA (TOW 2012),1240073,D,1,2023-09-21 21:02:00,CST,,2023-09-22 00:25:00,2023-09-22 01:20:00,744.0,203.0,-
INTRA RECOIL(TOW),0533346,D,2,2023-09-21 23:08:00,CST,,2023-09-22 00:10:00,2023-09-22 01:10:00,745.0,62.0,-
REPOSE,1041355,U,6,2023-09-21 14:44:00,CST,,2023-09-21 22:40:00,2023-09-21 23:40:00,746.0,476.0,-
SOUTHERN BELLE  (TOW),0516701,D,6,2023-09-21 20:45:00,CST,,2023-09-21 21:10:00,2023-09-21 22:05:00,747.0,25.0,-
GEISMAR (TOW),0555297,D,1,2023-09-21 20:20:00,CST,,2023-09-21 20:45:00,2023-09-21 22:00:00,748.0,25.0,-
AL CENAC,1316302,U,3,2023-09-21 11:44:00,CST,,2023-09-21 19:30:00,2023-09-21 20:25:00,749.0,466.0,-
KYLE SMITH,1308580,U,3,2023-09-21 09:24:00,CST,,2023-09-21 17:38:00,2023-09-21 18:55:00,750.0,494.0,-
BRONCO,1327838,U,2,2023-09-21 05:30:00,CST,,2023-09-21 16:36:00,2023-09-21 17:20:00,751.0,666.0,-
CANVASBACK,1237722,U,2,2023-09-21 04:14:00,CST,,2023-09-21 15:05:00,2023-09-21 16:01:00,752.0,651.0,-
COE LAFOURCHE (FED GOV),LAFOURC,D,0,2023-09-21 13:33:00,CST,,2023-09-21 14:34:00,2023-09-21 14:58:00,753.0,61.0,-
SOUTHERN BELLE  (TOW),0516701,U,6,2023-09-21 04:08:00,CST,,2023-09-21 13:45:00,2023-09-21 14:32:00,754.0,577.0,-
ADDISON FAITH,1308502,U,2,2023-09-21 04:01:00,CST,,2023-09-21 12:42:00,2023-09-21 13:28:00,755.0,521.0,-
JOSSET   (TOW 56X23),1116940,D,3,2023-09-21 04:59:00,CST,,2023-09-21 11:15:00,2023-09-21 12:15:00,756.0,376.0,-
EMILY WEBBER,1276027,U,2,2023-09-21 03:58:00,CST,,2023-09-21 09:39:00,2023-09-21 11:00:00,757.0,341.0,-
MARIE  (TOW 2005),1171260,D,2,2023-09-21 04:11:00,CST,,2023-09-21 08:39:00,2023-09-21 09:28:00,758.0,268.0,-
STEVE ALLEY,1322117,U,6,2023-09-21 03:44:00,CST,,2023-09-21 07:28:00,2023-09-21 08:28:00,759.0,224.0,-
GEISMAR (TOW),0555297,U,1,2023-09-21 05:34:00,CST,,2023-09-21 07:10:00,2023-09-21 08:22:00,760.0,96.0,-
COUNT FLEET,1294853,D,6,2023-09-20 21:20:00,CST,,2023-09-21 05:45:00,2023-09-21 06:40:00,761.0,505.0,-
UNCLE NU (TOW),0624234,U,4,2023-09-21 02:34:00,CST,,2023-09-21 04:10:00,2023-09-21 05:25:00,762.0,96.0,-
PHILIP (TOW 1995),1033117,D,2,2023-09-20 21:01:00,CST,,2023-09-21 02:30:00,2023-09-21 03:30:00,763.0,329.0,-
ANITA EVE SHARP  (TOW 1985),0680357,D,5,2023-09-20 19:05:00,CST,,2023-09-21 00:25:00,2023-09-21 01:35:00,764.0,320.0,-
GEISMAR (TOW),0555297,D,2,2023-09-20 23:04:00,CST,,2023-09-21 00:20:00,2023-09-21 01:20:00,765.0,76.0,-
AMERICAN CENTURY (TOW 2015),1261315,D,2,2023-09-20 17:57:00,CST,,2023-09-20 22:45:00,2023-09-20 23:40:00,766.0,288.0,-
REBOUND,0286204,D,6,2023-09-20 17:46:00,CST,,2023-09-20 21:10:00,2023-09-20 22:00:00,767.0,204.0,-
CAJUN HUSTLER (TOW),0527969,U,1,2023-09-20 19:50:00,CST,,2023-09-20 20:00:00,2023-09-20 20:40:00,768.0,10.0,-
NICEVILLE (TOW 76X35 2009),1221092,D,2,2023-09-20 11:50:00,CST,,2023-09-20 18:55:00,2023-09-20 19:50:00,769.0,425.0,-
MS FRANCES (TOW 56X24),0637713,D,1,2023-09-20 17:30:00,CST,,2023-09-20 18:35:00,2023-09-20 19:45:00,770.0,65.0,-
RANDY ECKSTEIN (TOW),1164181,D,6,2023-09-20 13:37:00,CST,,2023-09-20 17:25:00,2023-09-20 18:16:00,771.0,228.0,-
GOOD SHEPHERD ( TOW ),1209074,D,2,2023-09-20 12:56:00,CST,,2023-09-20 15:47:00,2023-09-20 16:48:00,772.0,171.0,-
ROBERT ANTHONY ( TOW 2014),1256311,D,2,2023-09-20 12:21:00,CST,,2023-09-20 13:47:00,2023-09-20 15:11:00,773.0,86.0,-
ERIC BUNCE (TOW 2011),1230374,D,1,2023-09-20 12:55:00,CST,,2023-09-20 13:35:00,2023-09-20 15:05:00,774.0,40.0,-
JOHN OLIVER (TOW) 1965 58X20,0297877,U,0,2023-09-20 12:25:00,CST,,2023-09-20 12:51:00,2023-09-20 13:17:00,775.0,26.0,-
AMERICAN STRONG (TOW 2016),1272102,D,2,2023-09-20 11:29:00,CST,,2023-09-20 11:52:00,2023-09-20 12:45:00,776.0,23.0,-
JOHN OLIVER (TOW) 1965 58X20,0297877,D,1,2023-09-20 09:54:00,CST,,2023-09-20 10:23:00,2023-09-20 11:07:00,777.0,29.0,-
RESPONDER,0543900,D,6,2023-09-20 09:05:00,CST,,2023-09-20 10:00:00,2023-09-20 11:06:00,778.0,55.0,-
LAURA M,1315595,D,2,2023-09-20 07:10:00,CST,,2023-09-20 08:19:00,2023-09-20 09:15:00,779.0,69.0,-
RESPONDER,0543900,U,6,2023-09-20 03:46:00,CST,,2023-09-20 04:20:00,2023-09-20 05:15:00,780.0,34.0,-
BELL,1186064,U,2,2023-09-20 01:16:00,CST,,2023-09-20 01:40:00,2023-09-20 02:45:00,781.0,24.0,-
INTRA RECOIL(TOW),0533346,U,2,2023-09-19 23:18:00,CST,,2023-09-19 23:50:00,2023-09-20 00:30:00,782.0,32.0,-
SCF MARINE HWY,1250741,U,6,2023-09-19 21:42:00,CST,,2023-09-19 22:05:00,2023-09-19 22:55:00,783.0,23.0,-
CAJUN HUSTLER (TOW),0527969,U,1,2023-09-19 20:20:00,CST,,2023-09-19 20:40:00,2023-09-19 21:20:00,784.0,20.0,-
CAJUN HUSTLER (TOW),0527969,D,1,2023-09-19 18:11:00,CST,,2023-09-19 18:30:00,2023-09-19 19:10:00,785.0,0.0,-
BORN AGAIN (TOW),0562776,U,6,2023-09-19 16:12:00,CST,,2023-09-19 16:30:00,2023-09-19 17:14:00,786.0,18.0,-
SAFETY PRIDE(70X24),1195365,U,0,2023-09-19 14:19:00,CST,,2023-09-19 14:22:00,2023-09-19 14:57:00,787.0,3.0,-
RANDOLPH C,1261475,D,6,2023-09-19 11:25:00,CST,,2023-09-19 13:17:00,2023-09-19 14:17:00,788.0,112.0,-
SAFETY PRIDE(70X24),1195365,D,1,2023-09-19 11:00:00,CST,,2023-09-19 13:09:00,2023-09-19 14:07:00,789.0,129.0,-
ANITA EVE SHARP  (TOW 1985),0680357,U,6,2023-09-19 07:58:00,CST,,2023-09-19 12:03:00,2023-09-19 13:07:00,790.0,245.0,-
JOHN OLIVER (TOW) 1965 58X20,0297877,U,1,2023-09-19 09:38:00,CST,,2023-09-19 11:57:00,2023-09-19 13:07:00,791.0,139.0,-
HUD JOSEPH (TOW 60X24 ),642513,U,1,2023-10-26 06:35:00,CST,,,,792.0,32.0,00
SANDRA LEE,1259133,U,3,2023-10-26 06:35:00,CST,,,,793.0,32.0,3
HOLY ROSARY (TOW 74X30),1217490,D,6,2023-10-26 06:14:00,CST,,,,794.0,53.0,18
CAPT PIC NAQUIN (TOW 2011),1230958,U,2,2023-10-26 06:10:00,CST,,,,795.0,57.0,2
STEVE RICHOUX (TOW),568988,U,6,2023-10-26 05:41:00,CST,,,,796.0,86.0,1
SAN ANTONIO (TOW 2011),1236027,D,2,2023-10-26 05:33:00,CST,,,,797.0,94.0,17
SAFETY PRIDE(70X24),1195365,D,1,2023-10-26 04:48:00,CST,,,,798.0,139.0,1B
SETH D (TOW 1981) 61X26,634990,D,3,2023-10-26 04:38:00,CST,,,,799.0,149.0,16
GEORGE W BANTA (TOW),266928,D,5,2023-10-26 04:32:00,CST,,,,800.0,155.0,15
CAPTAIN ROY DANIELS,1316301,D,1,2023-10-26 04:04:00,CST,,,,801.0,183.0,1A
CECIL V.NEAL (TOW 2015) 78X34,1262642,D,2,2023-10-26 01:19:00,CST,,,,802.0,348.0,14
JACKIE GONSOULIN ( TOW ),1194711,D,2,2023-10-26 00:37:00,CST,,,,803.0,390.0,13
DISCOVERY ,1225821,D,2,2023-10-25 17:48:00,CST,,,,804.0,799.0,12
ADDISON FAITH,1308502,D,1,2023-10-25 17:20:00,CST,,,,805.0,827.0,0A
RAY S (TOW 2017),1282990,D,2,2023-10-25 15:17:00,CST,,,,806.0,950.0,11
CAPT J A MORGAN (TOW),1186680,D,2,2023-10-25 14:26:00,CST,,,,807.0,1001.0,10
REPOSE,1041355,U,6,2023-10-25 12:11:00,CST,,,,808.0,1136.0,STBY
GOSPEL LIGHT (TOW),570130,D,6,2023-10-25 10:46:00,CST,,,,809.0,1221.0,9
GEORGE ROWE (TOW),912893,U,4,2023-10-26 04:08:00,CST,,2023-10-26 05:20:00,2023-10-26 06:00:00,810.0,72.0,-
JUDY S FRIED (TOW),1165345,U,2,2023-10-25 23:19:00,CST,,2023-10-26 05:00:00,2023-10-26 05:55:00,811.0,341.0,-
RICHARD DRAKE,1264995,U,2,2023-10-25 18:36:00,CST,,2023-10-26 03:50:00,2023-10-26 04:25:00,812.0,554.0,-
CHARLIE C (TOW),544273,U,6,2023-10-25 07:45:00,CST,,2023-10-26 02:50:00,2023-10-26 03:25:00,813.0,1145.0,-
BLESSED TRINITY (TOW),1216547,U,2,2023-10-24 23:02:00,CST,,2023-10-25 22:55:00,2023-10-25 23:30:00,814.0,1433.0,-
MIKE BECHTOLD ,586008,U,6,2023-10-25 20:44:00,CST,,2023-10-25 22:05:00,2023-10-25 22:40:00,815.0,81.0,-
JACKSON MCKINNEY (TOW 1981) ,630902,U,1,2023-10-25 19:51:00,CST,,2023-10-25 20:10:00,2023-10-25 20:55:00,816.0,19.0,-
SAFETY PRIDE(70X24),1195365,U,1,2023-10-25 11:18:00,CST,,2023-10-25 13:54:00,2023-10-25 14:25:00,817.0,156.0,-
BROOKE BANTA 75X30,1233112,D,2,2023-10-17 07:42:00,CST,,,,818.0,1435.0,16
CITY OF NATCHEZ (TOW),561813,U,2,2023-10-13 05:06:00,CST,,2023-10-16 09:34:00,2023-10-16 10:26:00,819.0,4588.0,-
SCF CONTAINER EXPRESS ,1250819,D,10,2023-10-13 21:41:00,CST,,2023-10-16 08:09:00,2023-10-16 09:21:00,820.0,3508.0,-
ARCHIE WILSON ( TOW 90X34 ),1192583,U,1,2023-10-15 22:54:00,CST,,2023-10-16 06:34:00,2023-10-16 07:51:00,821.0,460.0,-
WAYNE BETHEL (TOW 2015) 84X32,1260560,D,2,2023-10-13 14:31:00,CST,,2023-10-16 05:25:00,2023-10-16 06:30:00,822.0,3774.0,-
HENRI (TOW 1999),1080907,D,2,2023-10-13 13:24:00,CST,,2023-10-16 02:20:00,2023-10-16 03:20:00,823.0,3656.0,-
DISCOVERY ,1225821,U,2,2023-10-13 04:15:00,CST,,2023-10-16 01:20:00,2023-10-16 02:15:00,824.0,4145.0,-
MACKENZIE HOPE (TOW 2016)81X32,1272328,D,2,2023-10-13 07:07:00,CST,,2023-10-16 00:05:00,2023-10-16 01:05:00,825.0,3898.0,-
NICHOLAS VETO,1255027,U,1,2023-10-15 10:32:00,CST,,2023-10-15 20:30:00,2023-10-15 21:20:00,826.0,598.0,-
GEISMAR (TOW),555297,D,1,2023-10-15 14:32:00,CST,,2023-10-15 19:15:00,2023-10-15 20:05:00,827.0,283.0,-
MS FRANCES (TOW 56X24),637713,U,1,2023-10-15 05:19:00,CST,,2023-10-15 16:15:00,2023-10-15 17:25:00,828.0,656.0,-
KENNY BILLIOT (TOW 2013),1244012,U,1,2023-10-15 04:10:00,CST,,2023-10-15 14:50:00,2023-10-15 16:00:00,829.0,640.0,-
RYAN    (TOW 2002) 86X30,1130859,U,2,2023-09-23 04:00:00,CST,,,,830.0,232.0,1
SARAH (TOW),0941770,U,2,2023-09-23 03:57:00,CST,,,,831.0,235.0,0
EL PASO (TOW),0538582,U,2,2023-09-23 01:35:00,CST,,2023-09-23 06:15:00,2023-09-23 07:12:00,832.0,280.0,-
PARKER JAMES (TOW 72' X 30'),1276020,U,6,2023-09-23 01:30:00,CST,,2023-09-23 04:30:00,2023-09-23 05:30:00,833.0,180.0,-
COTTLE (TOW 2019) 85X32,1291739,U,2,2023-09-23 00:56:00,CST,,2023-09-23 02:55:00,2023-09-23 03:45:00,834.0,119.0,-
WOOD RIVER (TOW 2012),1233527,U,2,2023-09-23 00:37:00,CST,,2023-09-23 01:40:00,2023-09-23 02:30:00,835.0,63.0,-
SAFETY EXPLORER (TOW),1211314,U,1,2023-09-23 00:01:00,CST,,2023-09-23 00:10:00,2023-09-23 00:55:00,836.0,9.0,-
EUGENIE J HUGER (TOW 2012),1242009,D,4,2023-09-22 22:19:00,CST,,2023-09-22 22:40:00,2023-09-22 23:20:00,837.0,21.0,-
FRITZ BLESSEY (TOW 2006) 82X30,1181185,D,2,2023-09-22 20:33:00,CST,,2023-09-22 21:15:00,2023-09-22 22:05:00,838.0,42.0,-
SAFETY EXPLORER (TOW),1211314,D,1,2023-09-22 19:57:00,CST,,2023-09-22 21:05:00,2023-09-22 21:55:00,839.0,68.0,-
INLAND STAR  (TOW),0625678,U,1,2023-09-22 19:55:00,CST,,2023-09-22 20:15:00,2023-09-22 20:55:00,840.0,20.0,-
MS FRANCES (TOW 56X24),0637713,U,1,2023-09-22 17:47:00,CST,,2023-09-22 20:05:00,2023-09-22 20:50:00,841.0,138.0,-
AL CENAC,1316302,D,6,2023-09-22 18:23:00,CST,,2023-09-22 19:05:00,2023-09-22 19:45:00,842.0,42.0,-
MICHELLE GOLDING,1258033,U,2,2023-09-22 13:42:00,CST,,2023-09-22 17:50:00,2023-09-22 18:50:00,843.0,248.0,-
DRUE ARAMISE,1307051,D,5,2023-09-22 15:15:00,CST,,2023-09-22 16:22:00,2023-09-22 17:22:00,844.0,67.0,-
M/V LILLIAN LOUISE,1267422,U,3,2023-09-22 13:11:00,CST,,2023-09-22 15:00:00,2023-09-22 15:55:00,845.0,109.0,-
GOSPEL LIGHT (TOW),0570130,U,6,2023-09-22 12:45:00,CST,,2023-09-22 13:48:00,2023-09-22 14:34:00,846.0,63.0,-
SCF CONTAINER EXPRESS,1250819,D,1,2023-09-22 12:26:00,CST,,2023-09-22 12:42:00,2023-09-22 13:33:00,847.0,16.0,-
SCF CONTAINER EXPRESS,1250819,U,1,2023-09-22 09:22:00,CST,,2023-09-22 09:55:00,2023-09-22 11:00:00,848.0,0.0,-
EMILEE ALEXIS (TOW),518267,U,10,2023-10-10 17:43:00,CST,,,,849.0,864.0,14
BETSY BLESSEY,1109349,U,2,2023-10-10 17:43:00,CST,,,,850.0,864.0,13
SAN BLAS (TOW 2007),1195049,U,2,2023-10-06 00:29:00,CST,,,,851.0,458.0,11
ANITA EVE SHARP  (TOW 1985),680357,D,3,2023-10-05 21:54:00,CST,,,,852.0,613.0,11
SYDNEY ANN (TOW),1184206,U,2,2023-10-05 21:20:00,CST,,,,853.0,647.0,10
RAY CHIEF TONEY (TOW 2015),1265939,U,2,2023-10-05 21:19:00,CST,,,,854.0,648.0,9
AL CENAC,1316302,U,3,2023-10-05 21:18:00,CST,,,,855.0,649.0,8
CAPT RICKY TORRES (TOW 2016),1268710,D,2,2023-10-05 21:01:00,CST,,,,856.0,666.0,10
CHAMPION ( TOW 2013) 85X35,1247079,D,3,2023-10-05 20:39:00,CST,,,,857.0,688.0,9
PECAN ISLAND,1243601,D,2,2023-10-05 20:15:00,CST,,,,858.0,712.0,8
CSS SHENANDOAH (TOW 2019),1300154,U,2,2023-10-05 18:10:00,CST,,,,859.0,837.0,7
NOAH P HAYS (TOW),684666,D,6,2023-10-05 17:12:00,CST,,,,860.0,895.0,7
BRANDON KYLE (TOW) 75 X 30,1273532,D,2,2023-10-05 16:57:00,CST,,,,861.0,910.0,6
LIBERTY (TOW 75X30),1141276,D,2,2023-10-05 16:36:00,CST,,,,862.0,931.0,5
MV HALLIE M. MERRICK,1247505,D,2,2023-10-05 16:28:00,CST,,,,863.0,939.0,4
SCF CONTAINER EXPRESS,1250819,U,9,2023-10-05 15:45:00,CST,,,,864.0,982.0,6
GOSPEL LIGHT (TOW),570130,D,6,2023-10-05 14:35:00,CST,,,,865.0,1052.0,3
PAT CENAC,1303152,U,2,2023-10-05 14:29:00,CST,,,,866.0,1058.0,5
CAPT PIC NAQUIN (TOW 2011),1230958,U,2,2023-10-05 14:23:00,CST,,,,867.0,1064.0,4
AMAZING GRACE (TOW 1958),277588,U,4,2023-10-05 13:11:00,CST,,,,868.0,1136.0,3
RALPH RENFRO (TOW 2012) 84X32,1243956,U,2,2023-10-05 12:23:00,CST,,,,869.0,1184.0,2
MACK AMON,1279906,U,2,2023-10-05 11:41:00,CST,,,,870.0,1226.0,1
COUNT FLEET,1294853,D,6,2023-10-05 11:39:00,CST,,,,871.0,1228.0,2
SCF MARINE HWY,1250741,D,6,2023-10-05 11:15:00,CST,,,,872.0,1252.0,1
JANIS ELIZABETH (TOW) 72X32,1292294,D,2,2023-10-05 10:00:00,CST,,,,873.0,1327.0,0
MISS KIMBERLY,1333893,U,2,2023-10-05 11:29:00,CST,,2023-10-06 06:19:00,2023-10-06 07:11:00,874.0,1130.0,-
ALICE GOLDING,1253566,D,2,2023-10-05 07:47:00,CST,,2023-10-06 05:15:00,2023-10-06 06:02:00,875.0,1288.0,-
MISS CARTER W,1334369,U,2,2023-10-05 11:13:00,CST,,2023-10-06 04:01:00,2023-10-06 04:58:00,876.0,1008.0,-
ACE G,629629,U,1,2023-10-05 20:49:00,CST,,2023-10-06 03:48:00,2023-10-06 04:51:00,877.0,419.0,-
CAJUN HUSTLER (TOW),527969,U,1,2023-10-05 23:53:00,CST,,2023-10-06 03:44:00,2023-10-06 04:48:00,878.0,231.0,-
DELACROIX,1256869,D,1,2023-10-06 00:46:00,CST,,2023-10-06 02:30:00,2023-10-06 03:28:00,879.0,104.0,-
HONDO (TOW),620456,U,4,2023-10-05 11:03:00,CST,,2023-10-06 01:27:00,2023-10-06 02:23:00,880.0,864.0,-
SEA HOG (TOW),621554,D,1,2023-10-05 10:38:00,CST,,2023-10-06 00:04:00,2023-10-06 00:58:00,881.0,806.0,-
CAJUN HUSTLER (TOW),527969,D,1,2023-10-05 18:01:00,CST,,2023-10-05 21:38:00,2023-10-05 22:46:00,882.0,217.0,-
POINTE A LA HACHE (PASS),510383,U,2,2023-10-05 09:00:00,CST,,2023-10-05 20:21:00,2023-10-05 21:31:00,883.0,681.0,-
GEISMAR (TOW),555297,D,1,2023-10-05 17:57:00,CST,,2023-10-05 19:04:00,2023-10-05 19:55:00,884.0,67.0,-
RESPONDER,543900,U,2,2023-10-05 13:37:00,CST,,2023-10-05 16:52:00,2023-10-05 18:14:00,885.0,195.0,-
RENEGADE,570081,U,1,2023-10-05 14:10:00,CST,,2023-10-05 14:17:00,2023-10-05 15:49:00,886.0,7.0,-
SCF CONTAINER EXPRESS,1250819,D,0,2023-10-03 07:54:00,CST,,,,887.0,148.0,0
CHARLIE C (TOW 2016) 84X34,1259981,D,5,2023-10-01 10:06:00,CST,,2023-10-01 12:40:00,2023-10-01 13:59:00,888.0,154.0,-
DANIEL WISNER (85X30),1301802,U,2,2023-10-01 10:02:00,CST,,2023-10-01 11:50:00,2023-10-01 12:35:00,889.0,108.0,-
KENNY BILLIOT (TOW 2013),1244012,U,2,2023-10-01 09:24:00,CST,,2023-10-01 11:14:00,2023-10-01 12:25:00,890.0,110.0,-
JEFF KINDL (TOW 2016) 86X35,1266571,D,5,2023-10-01 07:35:00,CST,,2023-10-01 10:13:00,2023-10-01 11:05:00,891.0,158.0,-
LAKE BORGNE,1243596,U,2,2023-10-01 06:40:00,CST,,2023-10-01 09:00:00,2023-10-01 10:05:00,892.0,140.0,-
DODSON THORNTON,266269,D,6,2023-10-01 06:36:00,CST,,2023-10-01 07:45:00,2023-10-01 08:45:00,893.0,69.0,-
JAIME DEVALL (TOW),612327,U,2,2023-10-01 02:32:00,CST,,2023-10-01 06:49:00,2023-10-01 07:38:00,894.0,257.0,-
UNCLE BUD (TOW),1027533,D,1,2023-10-01 04:09:00,CST,,2023-10-01 05:50:00,2023-10-01 06:41:00,895.0,101.0,-
FRANK GOLEMI (TOW),1251200,U,3,2023-10-01 00:46:00,CST,,2023-10-01 04:45:00,2023-10-01 05:35:00,896.0,239.0,-
BORN AGAIN (TOW),562776,U,6,2023-10-01 00:37:00,CST,,2023-10-01 03:05:00,2023-10-01 04:00:00,897.0,148.0,-
SARAH D (TOW),1167754,U,3,2023-10-01 00:12:00,CST,,2023-10-01 01:40:00,2023-10-01 02:30:00,898.0,88.0,-
CAPT ANTHONY (TOW 2011),1232275,D,3,2023-09-30 21:46:00,CST,,2023-10-01 00:30:00,2023-10-01 01:20:00,899.0,164.0,-
RANDY ECKSTEIN (TOW),1164181,U,6,2023-09-30 23:05:00,CST,,2023-09-30 23:30:00,2023-10-01 00:15:00,900.0,25.0,-
RIO GRANDE,1248275,U,1,2023-09-30 22:23:00,CST,,2023-09-30 23:15:00,2023-10-01 00:05:00,901.0,52.0,-
HOWARD BLANK (TOW 86X32),1221426,D,2,2023-09-30 18:46:00,CST,,2023-09-30 22:10:00,2023-09-30 23:00:00,902.0,204.0,-
RESPONDER,543900,D,2,2023-09-30 18:30:00,CST,,2023-09-30 20:45:00,2023-09-30 21:20:00,903.0,135.0,-
SCF MARINE HWY,1250741,D,8,2023-09-30 18:01:00,CST,,2023-09-30 19:20:00,2023-09-30 20:10:00,904.0,79.0,-
DRUE ARAMISE,1307051,D,3,2023-09-30 17:01:00,CST,,2023-09-30 17:05:00,2023-09-30 18:50:00,905.0,4.0,-
GW DUNN,0578286,D,1,2023-10-14 09:16:00,CST,,,,906.0,21.0,
SETH D (TOW 1981) 61X26,0634990,D,0,2023-10-14 09:03:00,CST,,,,907.0,34.0,25
AMERICAN PR0GRESS,1265757,U,1,2023-10-14 07:58:00,CST,,,,908.0,99.0,4A
MARTIN CHALLENGER (TOW),1051672,D,2,2023-10-14 07:55:00,CST,,,,909.0,102.0,23
CROSBY CARRIER (TOW 2004)65X28,1163372,U,1,2023-10-14 07:51:00,CST,,,,910.0,106.0,3A
RENEE T WHATLEY (TOW),1194317,U,1,2023-10-14 03:23:00,CST,,,,911.0,374.0,2A
CITY OF PADUCAH (TOW),0651989,U,1,2023-10-14 03:20:00,CST,,,,912.0,377.0,1A
TEE CENAC,1321259,D,1,2023-10-14 02:43:00,CST,,,,913.0,414.0,3A
CHARLES BOSTON,1276022,D,2,2023-10-13 23:37:00,CST,,,,914.0,600.0,21
EMILEE ALEXIS (TOW),0518267,D,10,2023-10-13 21:41:00,CST,,,,915.0,716.0,18
MAC ANDREW MCKINNEY (TOW),1234978,U,6,2023-10-13 08:33:00,CST,,,,916.0,1504.0,18
GEISMAR (TOW),0555297,D,1,2023-10-13 16:24:00,CST,,2023-10-14 08:30:00,2023-10-14 09:15:00,917.0,966.0,-
INTRA RECOIL(TOW),0533346,D,2,2023-10-14 00:19:00,CST,,2023-10-14 04:15:00,2023-10-14 05:30:00,918.0,236.0,-
LAVACA (TOW 2013) 85X35,1249710,U,1,2023-10-13 09:21:00,CST,,2023-10-14 02:45:00,2023-10-14 03:50:00,919.0,1044.0,-
DELACROIX,1256869,U,1,2023-10-13 13:56:00,CST,,2023-10-13 21:30:00,2023-10-13 22:20:00,920.0,454.0,-
GW DUNN,0578286,U,1,2023-10-13 17:32:00,CST,,2023-10-13 19:30:00,2023-10-13 20:40:00,921.0,118.0,-
GOSIER,1242385,D,1,2023-10-13 08:14:00,CST,,2023-10-13 17:45:00,2023-10-13 19:00:00,922.0,571.0,-
GEISMAR (TOW),0555297,U,0,2023-10-13 13:25:00,CST,,2023-10-13 13:30:00,2023-10-13 14:22:00,923.0,5.0,-
INTRA RECOIL(TOW),0533346,D,1,2023-10-13 07:07:00,CST,,2023-10-13 12:23:00,2023-10-13 13:18:00,924.0,316.0,-
EMILEE ALEXIS (TOW),518267,U,8,2023-10-21 20:39:00,CST,,,,925.0,598.0,20
JOSEPH ALFRED DEVALL,1236564,U,3,2023-10-21 15:22:00,CST,,,,926.0,915.0,18
AMERICAN STRONG (TOW 2016),1272102,U,2,2023-10-21 14:57:00,CST,,,,927.0,940.0,17
CSS SHENANDOAH (TOW 2019),1300154,D,3,2023-10-21 02:19:00,CST,,,,928.0,1698.0,13
CALIFORNIA CHROME (TOW 2019),1292966,D,0,2023-10-21 02:23:00,CST,,2023-10-21 02:40:00,2023-10-21 03:35:00,929.0,17.0,-
CAJUN HUSTLER (TOW),527969,U,1,2023-10-20 22:50:00,CST,,2023-10-20 23:45:00,2023-10-21 00:40:00,930.0,55.0,-
JACKSON MCKINNEY (TOW 1981),630902,U,1,2023-10-20 19:52:00,CST,,2023-10-20 23:35:00,2023-10-21 00:35:00,931.0,223.0,-
LADY OF PERPETUAL HELP(TOW),1207724,D,6,2023-10-18 04:40:00,CST,,2023-10-20 21:55:00,2023-10-20 22:40:00,932.0,3915.0,-
NATHAN THOMAS (TOW),641865,U,1,2023-10-20 07:08:00,CST,,2023-10-20 17:09:00,2023-10-20 19:00:00,933.0,601.0,-
ASHLEY (TOW),508924,U,1,2023-10-20 05:38:00,CST,,2023-10-20 06:34:00,2023-10-20 09:12:00,934.0,56.0,-
KATHRYN T DEVALL (TOW 2013),1243632,D,1,2023-10-20 02:59:00,CST,,2023-10-20 05:20:00,2023-10-20 06:16:00,935.0,141.0,-
MS FRANCES (TOW 56X24),637713,U,1,2023-10-20 00:17:00,CST,,2023-10-20 02:00:00,2023-10-20 02:40:00,936.0,103.0,-
ASHLEY (TOW),508924,D,1,2023-10-19 16:41:00,CST,,2023-10-20 00:20:00,2023-10-20 01:20:00,937.0,459.0,-
MS FRANCES (TOW 56X24),637713,D,1,2023-10-19 12:33:00,CST,,2023-10-19 21:50:00,2023-10-19 22:50:00,938.0,557.0,-
COE LAFOURCHE (FED GOV),LAFOURC,U,0,2023-09-26 06:49:00,CST,,,,939.0,18.0,0
AMERICAN VALOR (TOW),1273719,D,2,2023-09-26 05:21:00,CST,,2023-09-26 06:00:00,2023-09-26 06:45:00,940.0,39.0,-
CALIFORNIA CHROME (TOW 2019),1292966,U,6,2023-09-26 01:20:00,CST,,2023-09-26 03:20:00,2023-09-26 04:00:00,941.0,120.0,-
DUKE,1247420,U,3,2023-09-25 20:31:00,CST,,2023-09-26 02:00:00,2023-09-26 03:00:00,942.0,329.0,-
CAPT DOUG WRIGHT,1202864,D,6,2023-09-25 18:49:00,CST,,2023-09-26 00:30:00,2023-09-26 01:20:00,943.0,341.0,-
PAT CENAC,1303152,U,3,2023-09-25 19:47:00,CST,,2023-09-25 23:20:00,2023-09-26 00:20:00,944.0,213.0,-
TIM SCOTT,1253090,D,2,2023-09-25 17:29:00,CST,,2023-09-25 22:00:00,2023-09-25 22:50:00,945.0,271.0,-
